"id","pobre"
"f191826f5837f49d77299c0e",0
"f019af320ee7ac54cfa7800c",0
"a4fa550dc685899b9068d8d3",0
"4caacfb32b89d1ce10fa4ceb",0
"f8453f30f81eb38bc2fa047a",0
"79180eba17c96af70b9ad85f",0
"85eac02023dcd836fe14f667",0
"6d6005a8beca472ff0cdf269",0
"67a577414cc525ac338c21bc",0
"9ed120c7bc6147e4c92d1792",0
"5a2bd0ee192a7dcf27c96e09",0
"ae725df7a99625f28a581f50",0
"1e036c5f0727433779421c72",0
"f8618ab993d214e51b939abd",0
"39febaf15763b1c2faf48da1",0
"18542650528b3b075c6e4590",0
"8ae787d7fc6979683ea9540b",0
"e2b46e8e6f0ac52108478fc3",0
"2d143b1c2f91f74fc98f5d53",0
"49351ad53cd9db67405b5aa7",0
"e814763f580856ce35ce3bdd",0
"a670dc6afdb81d0fc28b99bf",0
"3bb5fcafef6f8fc0cb0c4d81",0
"d17163957efcc583bb1f02d2",0
"69d444d2c29f0b33e560c6d5",0
"69f86fca7b17eac8fe90296d",0
"8adcba29f6319f949a2d4204",0
"5d5a2f57533e9e4e2cd48b49",0
"0e20acb873786b1b98f8a156",0
"147490662562a7711f77a24d",0
"7b2564055df6bdfe23240f41",0
"b030b30a4dd4148f6f35545d",0
"5bce597ab1d4676afc035430",0
"5365f32154cc5f6cccb64516",0
"72131755f12c205867436fb4",0
"3e8113b54b079898c4c1ce39",0
"69eb466492c854dba8b231ed",0
"f2be13b5386d683d1c2dabfc",0
"69d019e537092854df0944ee",0
"5ca3520f2d76e3ae1b1a3bdb",0
"ebc92874197efc47bdb750d6",1
"9886a5f96357ba9b8ec0c1a6",0
"943071fcd8c4f6fe5ad08f6a",0
"058c12d1a65a1de0468b48f1",0
"b0ecd8b0532c8aa0c21b46c9",0
"640a6773f30220fa895e233f",1
"12929e53991199dfb457f2ac",0
"23effec5b4423179121d2f59",0
"5311bd75d4fcf67289202fa9",0
"4bc32cd73f156199da72410a",0
"92ed41dc65caff6e21cb5373",0
"42846b42e721e360b4959348",0
"74ddca71bf875a9a61c0f31d",0
"22a36ba35f0a73f7917df91b",0
"701af06eec9a8b1e04c9f127",0
"e1c4fc2d9a5f547047c7ee7f",0
"c737d800f36952be308f887c",0
"f93eb484b58f08e2ff6178c4",0
"1d196ac425b2a41ccccf223d",0
"c9d510761882d336190c7ede",0
"40f1ec1baa724195ce53b09a",0
"348662104b7e90eacf2bc84f",1
"477b955ec690523d0e5464d6",0
"53a729cee27cf4ed89a6c34a",0
"759922cd667b715f13050c03",0
"e971de1dade7770343f7266c",0
"411491510e5c0ab10d234921",0
"cfc5cad8127db39edc51615b",0
"63eb8593e6f68e13869bcc3f",0
"c52e71ea42a9f23d7eab24c8",0
"e54da26b83070cf05ca32121",0
"4efebb7de1e94ad2e09a86db",0
"f4fd525cfa6747e5a73f51c6",0
"1719bf2c90dd8ceec83f64f7",0
"d7312098a28b491a65ccca24",0
"8b91e762015aa1af23a589b3",0
"4fe857f940eecab9d1e155af",0
"9e94e2edb6ac34142928baff",1
"e653763caac5c04ca5704555",1
"650e6b3d56bb815c7793ec6c",0
"6490dff53e685e098e1002eb",0
"472ab3b7ce3de15f6c5c3342",0
"f9b53b25f5d569b045173575",0
"f8501ff2dc1a8d65da881db8",0
"9d832ff6921c135e69cb5650",0
"577c2015bf83f5d4ca4f9883",0
"f40c5b7adb3ce92d167f4e55",0
"5ac0d31f8cbf35dfd5f41c8d",0
"44a64750d91faeae01f461a5",0
"f1d102c92896509516d24e4a",0
"35912709cf465f78c3d0b626",0
"f886b484690304a9c708f754",0
"c573f4a11260f00e590129d9",0
"1c18b338c4cb49b01faf9e87",0
"834a18159d8fb0f408405764",0
"b815106926a9938a0111e562",0
"78f80ee24c6a7975b5ebf5d6",0
"6a9e48067ad9cbb05204c41b",0
"8cdc372ae25758e5949884d8",0
"25c100fe75405580bfc44496",0
"59ae060063cc38a0a57f68f4",0
"941aef2323c2d9ba5634cf78",0
"6d7a94ddc67716551b02ce81",0
"7e090b51274355f9cf0d4fdf",0
"0dfa93c40e72c88e2e1903d6",0
"7d165a100175949339e8789e",0
"679736d31e376460154356e8",0
"dae92fb299a3cddbfe4f1813",0
"b325f117ea0e89f401dcb114",0
"1da279c9c354eed2158f74f1",0
"7fcd4fad485b30c3fe3423ba",0
"393ee440189b9c7fdc597fec",0
"8cc453762a595692997ae413",0
"7b0ea18f9e9224e0d77c9970",0
"4df857a1857af54cf5218145",0
"9218f93e73394644e8a76467",0
"1267a258fd24477deca0d1ff",0
"ac82c2e9818202d532144daf",0
"af4f63533938847b659cda68",0
"7c71deb3c048ae9b93dfb4d8",0
"0797f45465fe0e243a1dca23",1
"a3e7a7b3760cfd30c8bb775c",0
"6a76eaae0e7dfcda0e6f7ba9",0
"cf0f26b873f545694c77bab7",0
"3ced48e81d767762f3479e08",0
"d88b35f8c924c315aae116c9",0
"11d59be80fb0a9c5e02c9e39",0
"8ce2c74065fe21e9604b877f",0
"3c6e11f03b57ff586b0978b9",0
"fe67e9b65e105f3b5a3f5012",0
"09fe2c41e3bf3a48741ca581",0
"ca6546216a6fd4917bd09d7e",0
"95d271c945ba40bd84d73167",0
"4c8e7a19f298f687907bd591",0
"150aa7ad6a06d089ea8aeb7d",0
"10441d962944ad9250d00999",0
"872f35aba83a50034a1e6123",0
"ea46c47b040c731f4e818f07",0
"8f9cff2c91965b4ae9074699",0
"005a63045112376e371140fa",0
"890ee346c2ba0ffd33213e71",0
"60af2515fdc957bc1760d861",0
"6a062183328907a63515a941",0
"10d72e1e61bf2e7545895fa6",0
"4d0c589b3820c6a61837beb6",0
"7cf5f938ab96a7a921e8dd6d",0
"0048b8c54e1d87297e5ecfc4",0
"2d598c695c2e91bfee9aebbf",0
"371232c62d5ff4196209fcd4",0
"06a3eb1c0adf4646be40b102",0
"af861047eafadac9c8e29903",0
"de397469c988fce685d3cba4",0
"65f0f803fe5c971c61e05281",0
"c6e6209d4f59cda6cb94e357",0
"be27462061070c5dfd4e302c",0
"cdabc0c0f5e8d6b4ba3fd405",0
"babfa0438f11675aa236ad3b",0
"6a8bd6699d249a314d1bb23f",0
"4175454395714206b2d2b85e",1
"a34d0c65a264e111a3237f67",0
"e55efee38f08cdab4166574c",0
"e12278b9277b861db0a81c86",0
"8a2c240f19d8be60efe06465",0
"e3ccda9529650168d6acef22",0
"f5e9c8e59d99401323ff326c",0
"5c3c606a8906052bcfb22003",0
"cd0090e022f28155ab39ce2f",0
"8b0065ec6907c8163b3e9af4",0
"a87e0d5e47350bcf47b1e9de",0
"3d124d3add762aeb9d8db05e",0
"20b0d62cdc5b6ae64d95fc34",0
"6f13c9a79ba4aec506e5d77d",0
"b9ccc6451819a0d5821f0ed4",0
"efb6bbf04b4f651e9eb874eb",0
"ce8b3eb3311dcb278cd936ba",0
"4dedfb256808e414b2944c67",0
"bff3b223430d518db1f84558",0
"3164d61fbe60a70bbf98c62d",0
"8c9295991f218d89ec6c2660",0
"34ff032b9c85a0b92774970f",0
"20be2770a9a55ff54befe235",0
"96f8b8fa3e2452c68e6eeea3",0
"bcf891d27bf2e3921002a496",0
"631570936f625e329eb1848b",1
"93ef5628bae30c9f69f81b3e",0
"49b36816e4a7471c3063626e",0
"a84302e333192a292ff56de4",0
"b46b6e9da35f53479d9482ac",0
"fd81eb6a92cddd85d8ad40f3",0
"813e3f1ed6669822b8e98cc5",0
"a6a814e11c5e91a5c83742a2",0
"967cde8977f91328c509c792",0
"fec9e949eb19568fb7a0c572",0
"bf21b15c81a2e25b5f433165",0
"0c078513a7f9a8e770ff5bf0",0
"8caab2e94024f83a2d522906",0
"6c2d60db9e71aa4decd4e5ed",0
"d44f3acb29cea603f374ae22",0
"27d4b1f0b5852c381f0bd53a",0
"5263ab357c3f8d8734456a47",0
"971548ab27ae604c1ef70297",0
"c3b7ae7103a195a66cd2629b",0
"39c726d0d8511b003f88ad8d",0
"3ba450089cc56c467416523f",0
"061d2ba19aa8a2ff2176de77",0
"16fcc788eee274ae9552c3e8",0
"bb9c67b2f029f9e0f6f02cd3",0
"8c34337a7bef105f5d5c4ee5",0
"a15bb5fff68de2cbc3235057",0
"1dc8c051835753d2cb1112c1",0
"8cd7c6e77e56df8c757f52a1",0
"f3540a118471a3afe9adbf2d",0
"7089c98605976cb9d87deb7d",0
"413843c2e987dcdf162557a9",0
"d059f69e5bf872199a38a059",0
"1387a526a6ab7c1871392c89",0
"1dbf7b469faec0dc0653daa1",0
"26e9192170ac3170f4077e5d",0
"4222d9cf02e911a7d559dab5",0
"6f1c3f3843736d71e6499539",0
"c84b83b011b60aa8900c1332",0
"ca43ef050ea1568d90fc43ba",0
"f49fde7a0e6258441ad69280",0
"0e4b87c09e434cd92c9de8ae",0
"07c4f273c20d6803cf1ed4c8",0
"b9009069ab5e1e8511f4cb7f",0
"5a0c9e82c0d972c8dff89b7b",0
"9ff2202ad8da55ae14c57c9b",0
"b246ff7290a92bd0936b6282",0
"1626b408ae11ac9471c39e75",0
"423d18d528ebe0e2ec742fd2",0
"66b63c72f57f513e51238b86",0
"abe5383b3ef57037958b6c39",0
"9404d5f91b7d272321887b1b",0
"6535bbc317a60aaa1954f95d",0
"31c611dea9b5d7491e4fc5f2",0
"ab23198c934d7603f2f20875",0
"79b1239508398c099fd1656c",1
"d85994b2b5417bc51a1928f3",0
"1faecce8040907e1bc6ea759",0
"01c70eb3a0c1225211a3a86c",0
"00d678f5e10548e972bad391",0
"2987cf8288106eb4c1507ca8",0
"b5c452c5ba05dffc7650daf4",0
"6eecb01c8a0eb5c16c0a603d",0
"9900d5f2a51e6adcc8c26ba9",0
"b4468c3be4f03c539d8946eb",0
"1981f42e946c31cb2d65fef4",0
"11d9d068d6cf7bf3bceedabf",0
"a832355b2d1d79164b08aaca",0
"aa7693439c448698ca6b1ea2",0
"76d8e9644a8576eab1c26aa2",0
"a25144c963e8af86a61d2e3b",0
"625454691055c4ea4290f5d4",0
"0851db6a7d3438a31dd5998e",0
"c37dbb25f8cf28544eea035e",0
"b1e716f6e148b40e16d17320",0
"193032b5b8e03e2d239221ea",0
"ab30e320727955310af3568a",0
"25bb98ca5308514db29ffb41",1
"d9accadf495e58951953bc82",0
"4d39fd7d3ad162709268ae26",0
"79a7aed97ca10a76d4e62ca9",0
"3fe1166ac213459db774509e",1
"8e0e043773ef3ae2106e0e53",0
"81d0496032328a840b465a4a",0
"db0cb89627e6a068298d7286",0
"b66bb56e5de511ff944e00d7",0
"81cbef689f08dd4e4ff55e71",0
"48cca21bb8b72d3d6b0d5380",0
"13db5e1db914a171033718fc",0
"df00a379d8131df23081a52f",0
"7ae900a5d0ab801e4333a7e4",0
"b5cedab0444c9fc8c78fbaa0",0
"c585e852aff5902bf6540d4c",0
"b010eb782c01a308b8fc2330",0
"5464fdd5b486bb949834ef0f",1
"bc912c0ac8d8757cc9cfa996",0
"5a8d0951e5c6d061254a5031",0
"6a50b1229f34af9912d5af85",0
"378861e63b1ad6242c9d6d0e",0
"235ce1f459920fd14abf7029",1
"ce9b39e03ff19fe709a57e61",0
"a17d6c2f201889976ef4f6b7",0
"fe987a0da261776ec8bb9185",0
"71dc7a4a82da8ba6fe49c5ba",0
"e8025b7e55721ef6c4a5823c",0
"0b10341fcee3bc86d7f9d1ff",0
"7b7a275ac6b940e7f67319af",0
"2805ac1737bd64b70e41addd",0
"d1d5d8b98f6bc5a14173ef07",0
"1c5f2c4bbddad7abc1b9e764",0
"b211c2b6593ee01cb524d73f",0
"62f467e4e53f0005f5c40db3",0
"dd1748ebf8de033127d4f944",1
"ee768e1437c3a8c8102d30b1",0
"877811d0eab055ee3d01c4f8",0
"035089632e566a3c98befbca",0
"3e684fe30b7e82119f6f1cf0",0
"deb0ebd8a52d45958385416b",0
"a52c246a66257cf9ae86bb4d",0
"fb4f5a3ad3fa6eef773aed57",0
"842e1ffbf93c4545fd1ffb5a",0
"c3df4ae6aa41f8b0ed4cac13",0
"54ae8b7c80b2cb71783e7b47",0
"c434857e856fc7f45e669ee7",0
"6ed37d17856d779838aab845",0
"07e2134e88108188772fff09",0
"9b677120a261ea6a8d9b432e",0
"d7d1eb5af9bff46d027b987f",0
"ac0fb44120da10c78ea3e3ba",0
"43a0a7b4789167b210425a47",0
"f6368c62bb58be6c4e5d54a9",0
"c91175ee74fcbe4be579e65d",0
"d399d5479628a9eee883938b",0
"aec16c1ecf8a44349194581d",0
"006877d6b49ac975fa960e23",0
"84d62a0c6ae8ff67a718e53e",0
"bb16cbded779307d5964d7d8",0
"8e731144e9661e927c4e0970",0
"7c386cde8cf76b2a6bee9ca9",1
"86b05d98c13efc1d517f251f",0
"bd80ce33b07c66dffba8ef6b",0
"3dd90a8c8f9d4a22d914f0ba",0
"0ffe37e7ef842651d0b2ed25",0
"f42901a0b9129a746c96a4be",0
"0a8928dff73bcb13e8297cf5",0
"e209d39b5391a9e344a9f1d3",0
"dc3faf1bd803e2642768e285",0
"3895320c7f6ab554748a884d",0
"c193d8c97980216d7573ac45",0
"a67b1c2584b6904ba1e09c90",0
"2399aaaa386dbe0f95a72882",0
"928ef1c08d2ed3529ea1c419",0
"658c1a9e1988e85d0b7110cd",0
"14370cd5366f0da0f32fed94",0
"ba7d1d4de664219eff20c272",0
"a1a91f0f3a611718447deb55",0
"5af1afc2df2aa6713dfdf9b4",0
"0611e5d8f2840793870956c2",0
"7cb535d04a836e2242e2fcd9",0
"ce968e590697f65a7a2ad56f",0
"b77c259883b65add89dd4b0d",0
"73332da8e0e96abc6e87881e",0
"b12a010ea20188ca6dd7b6b7",0
"4a172c829da78f6da86ab6da",0
"a00bbf03551e1755c27abe1e",0
"6456f7ca5928832534beeb75",0
"9e1b7a1db73b4cea8afbf090",0
"964d53510496a2daa4bae464",1
"2d499883adb7b3fc55a80b85",0
"fcb44f0c1d0f974d274954e8",0
"5e698b039d895f85ae5efae1",0
"899573417b9d1fd7a2f467d2",0
"e1bc01b880fe2598197a62e0",0
"0901bb451564a975d545bc2d",0
"94e68d0c2a81227b47b5008a",0
"713ac122740fc94f363a2cbb",0
"931b21bd0f8b56e0101fc4e8",0
"948111ec063741c2043e4627",0
"d3be49f7e9c6517e45008f1e",0
"aeb752f4cbaf3c7ca48f5b7b",0
"35da9d93c15a6d850e9b21a5",0
"63d0f23300ecaae8ccec5554",0
"2a4852df7983fc666ce1d576",0
"a1807a4e7357c56905b78470",0
"0defc36488f845838691d6d7",0
"a7d50c18fa22fb68677073bb",0
"0cbdf4ba604f1561e20d5776",0
"9d8dd178b513bb14994cc8b2",0
"49c2bbfce726a947dfd87031",0
"635d7f20bea92cda351f67a8",0
"d93914c631acb4cd959cc8bd",0
"5fd5fad2e4c1585b5007d08b",0
"30e4e9aa1fe5c04588921b33",0
"3298a7afb90ceccd5aef1fe7",0
"f92326997440bc08658080c5",0
"7e64e93f29fb8bfed3c29a2e",0
"c106e82089f715a39b5b4f9f",0
"bcf9888795ce931ddd771e21",0
"99fbe6cb1fd8796914d000b1",0
"468362e2caa7f393c21341ac",0
"89771e18edf6ddef95088945",0
"262aa22caac03e1848d15122",0
"6866bf64c6223d88cd105881",0
"d25d864a38f58dd177695af4",0
"2ac1af9496343ca0881ecdaf",0
"ef80503ee53a8803bdda5ecc",0
"7e80dcc3571b5c8fb234c785",0
"e063c33ae86f18b1c8fc7a2e",0
"667d00bb715fbaf8947971d3",0
"af5eac54f77ffbf25f39a692",0
"95815e6f2e51c7d64a8d4b9e",0
"2d9b0a04321368b393e643f1",0
"938ef95409c666942e1455c4",0
"714699ae82ce89ba6995eae8",0
"4d911d6eb8d369afbc6f813a",0
"61c944fcfa8c7410362a960a",0
"921dccdf70bfe33b065b338f",0
"368d46d90a6f479699c3d101",0
"6ccd59888d52751197740ace",0
"47e09e2e8404f2d40951d8c4",0
"1e8e1d34b73a1688478ace3a",0
"c3a7cfcb74b7265c0f8ebfe0",0
"8b0de219c6e5b09207d489c5",0
"de1c3d994cb2bea1d845ab6f",0
"ac9c24b205f40b72819c7765",0
"955f0260c1f858ed96e7f40d",0
"576f5520a4b43a663df070a7",0
"ef307d6f215fab2ab156e0e6",0
"e8d16fe41b63c2f7d920db12",0
"ea76999df01a40e402bf825f",0
"9775dd05f6ad9883f943a857",0
"f9438ccfb55bce2d8b112eb7",0
"62841e4f1b1ef78bad9581f9",0
"1d35dfc778d1e352c322efcc",0
"559e1617c53d2526544c504f",0
"0771f694b7033e1c9f3f2a91",0
"667fb225a7a8130fc3eca5e0",0
"57e20673924f22cd577011a5",0
"9baaa651b2370f807ad885ba",0
"2de2af65d958ad728f7a3ca9",0
"2f3f2abf5ca5b6be10c2ab04",0
"fddcd4810e2e0caba5c7964c",0
"7e2493bbae96ed6009c694ca",0
"08bd4249ff9f3edb69a3ec0b",0
"1db2bf4ec7a6c8bdb577a493",0
"8b17fbadeb15e6d0a6ab292a",0
"08ecdced26cb7256d94f4a49",0
"c3c4489867483052fcab92f2",0
"3bd34dcf36ea1f1263d5617d",0
"91feefb3b840ff65c2814689",0
"c15eb40a735f7c262f4494d0",0
"eaa4cc8f65c6c77b9e6c726b",0
"f7f565a8aad2648fa3baebba",0
"b506f0db97795c55fe226cdc",0
"4a3ed79d25299b87c3419b10",0
"05daefd72112348b25e10821",0
"547442aa7e8298d9239fb3b5",0
"4ca356ab2659ba40945cc721",1
"3f4ad90d76b276d705d954fc",0
"fcc31309610d0b60c8b3104c",0
"f99b22c61af11007c4af445b",0
"36fb522b7fffae33452e0704",0
"68d94695ff34ad165a148356",0
"02c271727604bcb81625c070",0
"7648a0e7e1a48576202c7a23",1
"eb33852a19eacca3ce043b2d",0
"7c0b04ceb6fc617fff002148",0
"6c564397a5681655a61bae4c",0
"80afd67bea9aff18e8da0ca7",0
"1321ed8746f8cb86b2873152",0
"cd647080ebc40f15e6a0c3cc",0
"73772e8bb3beaaf5ed03ec77",0
"9038ff146b2b718326b83251",0
"b0a88bbcc291d0b8692613fd",0
"6e047baece917b3dfcda41ba",0
"92d9483730d52681d276ee75",0
"ecb890eb6fca4aff0b619dce",0
"0d3defac4e56cad1bacea443",0
"d92268613c167e05395ee47e",0
"195da75b5a14fd142ad2e08f",0
"af6d6c13c87e47534b410096",0
"b35c8caa98c2bd07ce2356fc",0
"d52799c66ff3f2ac1e0e67d3",0
"42d92053fda4010869d6da82",0
"c6938a77e3780ad62b6028e0",0
"ebfb26018b6f5689a0c692ea",0
"839d34f2c7aa310223e5326a",0
"684526f13d856e3fccb5e7a1",0
"efb866b3ebda1c0f24f694b1",0
"4950cf87bad9a058ef577ac9",0
"3e9bb9c245476e036ab5bbc8",0
"bb8ff555ccdd79cc9ca08f04",0
"73c58f2798d91a57fbc7e821",0
"105f26631792f097b2be003f",0
"a1e0e23cc56cf897c8c31360",0
"53f36cae79d2fae8ac5d6f53",1
"520054816eeb0712aca6fb98",0
"286d1c5bf5cd644f3c53637c",0
"a659d61adba5ecb252d39ece",0
"50c340adc826d3484b498781",0
"380957def2d082a0e1cbd0b6",0
"23fc3259f0c7ffc209e82bc7",0
"b77e88ad4016daca335327d6",0
"ef3b7dad4c9b2eb85a2ccb95",1
"be1dde998c4ef7ed9682d41e",0
"67e3c3d9387d9c810eb73605",0
"7aaaf3528dcef8c5acfc4621",0
"e30c170d93177d598072b2c8",0
"d2293b7d6b5ebf2964d936c5",0
"f2ad8ccad0b3a4974b11357b",0
"e5727204d8f717ce9afffb80",0
"600f943a1b5bc8eefc0e404a",0
"8cd36420d8683134354ec63a",0
"6218ab3df4872c7e305242ea",0
"98adabfd781626b5b7a2401e",0
"356827b3ed0cccd2d6f86d6c",0
"4b91f41185c37e04d76395ac",0
"89b14786b44e5eb7c860e9a1",0
"ac27ad6263e9af1bf09e054a",0
"878621aca088d89c7b1f1987",0
"37fc942f1249d63523a5b3b0",0
"98500d820ac24fed3be29737",0
"6e1aa6034310a9a4916dc553",0
"39dd42988fa5701641f49e69",0
"5a2752ce4c5d13f8164770cd",0
"2521ec68f9036258eaec665d",1
"f23d9c565cdfafc5ce63efb7",0
"6c458c285188dfc2a873e7a2",0
"35dc0e9bd463eda8be87dbbd",0
"b0856aded9d0a75190627f09",0
"a29a9ae5ffe313ba4cf7a887",0
"32fff64c3b5b443670d7031d",0
"8b636a2ae47b4906af212afb",0
"097840589e2d8a3cd0ff446b",0
"8b08015c5c1ebdcd6259767f",0
"8706375e5bdcd7afaa2245bf",0
"2e2f6aa0c742b3147ee84e01",0
"a79a9cdcbab75c034100a68c",0
"4329cf488cf46763b10d5088",0
"bcfa12d85048cfba3e1c51b8",0
"fbeaf0ce9f40328d35b2889d",0
"ced8a7b8f731972dc15be4d7",0
"ac5db95f3824cb62e91d1fdb",1
"175e11e40f1f21821c0e57db",0
"4e566bd3e3d1566a8660f860",0
"65ec65e8db22fd0791686616",0
"52405709b1df5938e6c4755e",0
"2c33fe4d2c138ebe59616724",0
"692d521fd5de41e8fc76fb3d",0
"1a94d0408a01228869f22bdd",0
"9e36ffee3e9a7b74f867264f",0
"ac5f5a028ce4abe98cb77243",0
"2e465b4574f411e8b2781812",0
"130a11048a35b92c88b7a793",0
"245ae07f3dcbe9fa31dacaeb",0
"d7c20216917b58d510a853c9",0
"950eed3d448e3951a75667ee",0
"b414f6726e42e324e2536c40",0
"647fc916845d5cefcd05965d",0
"4b8c7fca9765a6c6ecc45bb4",0
"79af3339df17a6ee8c7de757",0
"1f9df7b94879634c83124165",0
"3a715ed3bbdc723c2ebcbf58",0
"e47379815cdfd3003e333a37",0
"c5a319dbe42a9ba85440f78a",0
"0fb1ffeb3ad9f6cac41f9ec8",0
"c4d956d346fce70b784d8a23",0
"cdaf6863cf8f50c4d779589a",0
"0bcab7381f52d19b0b595f33",0
"ae0ce1e20255edef0fad8895",0
"cbffd74edcb4a331eaa86a44",0
"4be9e82fed34d731aeaa4a40",0
"f080fc8763469915b475460a",0
"e2f1c9a420f4de3ae7ee970e",0
"7fee6f9672e299fcccb02a83",0
"e94228894b499bb46d19ca5e",1
"69076e11e51a9b2315ab11f4",1
"0ed8d04f876d23d465d90da7",1
"d41fefbcaff98bd87ae1cd4a",0
"ef9e49ae7d1551273a050cf6",0
"c9c7f8e7a1aed6f076ea62ca",0
"fd4bf0b86ab3957a2a53647c",0
"fee79f0d5c9664ba58be9a02",0
"409ff72ee2774acec05be1cb",0
"cc1d221294681ef4ddccf5d0",0
"a87c8ba77eb17f28da337ed0",0
"2e6a0f81ad4d4abb96f6c860",0
"07cf205bfed45b51071f9561",0
"d50880be008580aa3f53bec0",0
"0a331c3deed2c85a86910b0b",0
"432a74d7d14991d69c58ccdc",1
"d7d266eb9e3f0566bbd37c17",0
"a8fc09ef29637394bc105c3d",0
"2f8061760f6761fa00240dcc",0
"7f57021526c03cc47c2d29e2",0
"58115e7738cb2407bbe3493b",0
"3022a287e0b6d38aab12b6d5",0
"0a51731f73220dabd4897fba",0
"e51d38b435ee9189d04431f8",0
"3ae803d62d9755d559dbf331",0
"94555dc19b156f49c2fca672",0
"fd3948556290475eb7948150",0
"876a75f55234fb8b96231266",0
"03a3730b133b9d1d26eee342",0
"126ba6984410ce0719690d06",0
"b21a1975d6bc7dca4f10affe",0
"13916bc07a94e430a36c966e",0
"7a0e834c485986d8f4fffe4e",0
"04473c2d6ea2fa12943c1246",0
"f18b80566f2da91510841efa",0
"284c3a640a64bbd4cfeb63e9",0
"b6f82db46a6578b3996c7f68",0
"eb5ee0b8d5ce599aaa9e5844",0
"7e11e0be71ae4c52196b8bec",0
"24373d861685765357bd348c",0
"1b13a5c0a8508b1f1f625cf6",0
"1241ac55b9b54575d517706c",1
"ddb8e8e0dd2e19751861753b",0
"f09d78056121d71010fc7879",0
"a395656fae0c46ce28c536dc",0
"46257d328bf55b42ac85c880",0
"e42203aa6630659b18da60c8",0
"a01209cdf37b35a522e03750",0
"3f1419511c7f11aab0390300",1
"a697565c2254abc06f5e08b9",0
"49d32fab6469eb87c013ae86",0
"9bb86832ab6720332a1916f4",0
"faf88a7cea74b8b89c3e73fa",0
"6242d9eeba31216376b951ec",0
"1a42e12e2555fd4367d577d3",0
"49f3418d11bde8385ed0e992",1
"5c445b8b11a7a3112d4629df",0
"cd1dea289db2e8f91092c72f",0
"a70a99bda5c7e22d8b51ef98",0
"48557bde39c7d84c2b301fda",0
"caf7601a215b7921c744b9ab",0
"1d213b9d73e79616ab0894b8",0
"d3b6387c5ad868641cb675f0",0
"1147c52968be429d4f495d75",0
"3b7e7f95c038fffdf3990c6d",0
"f02df68e9c68237a025a435a",0
"8557aa2ffa5441ead5d1097b",0
"cbf5a0eac66061becf098ea4",0
"c677e8372fc4a72370324767",0
"46c79b472b3fee8d8b24ea5f",0
"5b652f5b3fe5f2181c7e82ee",0
"425a817e783061d39fac247e",0
"f66422f53a1c43705925a4d9",0
"456b97692a9c26dff82f881d",0
"7311eed90e3416b97b2bc8e2",0
"268c5a8e5d2516803c856c79",0
"9a3471c17cadf204a2662fe6",0
"1225b9c28a063ec067fd7ec2",0
"6547d8b21139ca77f3f8159a",0
"59a794ea453992e8b8b2de86",0
"723609347fe86a6a2603df5c",0
"dc26ce7e0a5212b8a856152d",0
"5cbaa51c7f0b6f3fcf1ef37c",0
"3af54d85aa31ede7bdc61b34",0
"8ada983c9106048910591881",0
"c5abae9d25476c17a053aa4d",0
"b8afd8dfa1966acff990d971",0
"54116bc2987f410bb1e056e0",0
"c8cc0bb217819820621b2176",0
"2934b7331383d970fe75e2b2",1
"bc4b867407b9905cbba1f4ae",0
"a59b5fd409ff864035dc0591",0
"239172636da56754f4c7bc1a",1
"a3762a6ffd0c6703a1199fd7",0
"c3392236ff822724a4c56976",0
"5b4ec6d01f3e3dfb124d6f82",0
"ca27bdecbb0b3d2e87aa7ffc",0
"f2356955045f977136db8478",0
"e517e203c0f30c23624706df",0
"ab13f058783a360880e90579",1
"3d21fbd2a58839542c4a8e33",0
"71bf06d2684ba65267d338de",0
"debd7de14553b38b6f9acbdb",0
"45a254bc90df4b7c70a0dfb7",0
"0ca830812234d3f38f28c4a4",0
"ccbfcf2a41026da5ed99e0ea",0
"38065acf3c79e4b74649f366",0
"e52167d3a7389f33d2ebed9e",0
"35659095b7b87c5ef7b34307",0
"63c016fcee24ed21a6aad124",0
"3b1add4c9a555db1490948fc",1
"cf44f7f5911b84cf8e72731f",0
"9d7ba003ef356178c20dd7aa",0
"769483e17b089de1456fa859",0
"9bde8092fec0d1a202c83972",0
"06e909c9d546cdc09b6f644a",0
"96ad514eddfd8093eaa6eba0",0
"a46e0b61a84a1e1b151ba93e",0
"5ff071743860151996e99147",0
"8629bfa189708a8d27f28a46",0
"53c849803bb28e37d0c48202",1
"89c2c6497f8689e84dec878d",0
"aa59969aecb0a23d128ef772",0
"2ef25235230b8ea94e642d60",0
"aa1f72ffd26d0d6bdbf3a26c",0
"f8df34386820653afa6d25a8",0
"e3ee1aa58996e0c67bf08c5f",0
"128234478b7bc13f7a8d9539",0
"d5b5e427d8729117f14f84a5",0
"81a637c0210ab4c3d05c3d9e",0
"73abedc85c5a9898f581f120",0
"e805438deb024630b295ff2c",0
"a1c3f58cedc0b457cde96c38",0
"ea8e32f7436190c5f5c65ee0",0
"c1670974c91687bc3dbdd17d",0
"25442f485a78970a0f1f083d",0
"73c5afc984603549d3682b58",0
"dea7c011b8a7bc41da19d6de",0
"bc818f82b8374769aea4634c",1
"4fe00698e66f07b350cbef21",0
"e78f13e2a74510140ecbe8a9",0
"da39b3f1d866d870a754dabe",0
"c50eea52eddadf4c4270c53b",0
"f6215c1368746e035109c47f",0
"c09cd1d9d09b035a3f4a6a09",0
"aee0328693855601fa0c4953",0
"12b04ff51d6fea447bb9728a",0
"180b7c8343cffff0416566c4",0
"44b8961784d77837f753528f",0
